id,price,year,mileage,engine_capacity,engine_power,accident_free,origin,four_wheel_drive,invoice_vat,estate,fuel_type,transmission
ID6GrrBq,82700,2021,176182,1968,190,True,Unknown,False,True,True,Diesel,Automatic
ID6Grrkw,55900,2019,178500,1968,150,False,Włochy,False,False,True,Diesel,Manual
ID6GrrlI,86900,2020,78277,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6Grrso,45000,2019,78000,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6GrsEm,119900,2019,112039,1968,190,True,Szwecja,True,True,True,Diesel,Automatic
ID6Grtjg,114850,2020,85920,1989,190,False,Polska,False,True,False,Diesel,Automatic
ID6GrtW8,69850,2017,180078,1798,180,False,Polska,False,True,False,Petrol,Automatic
ID6Grtz2,113850,2020,73098,1989,190,False,Polska,False,True,False,Diesel,Automatic
ID6Gru5e,81900,2018,79131,1798,180,True,Polska,False,True,False,Petrol,Manual
ID6GruhB,79900,2017,184340,1984,280,False,Polska,True,False,False,Petrol,Automatic
ID6GrUPf,94900,2020,131281,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GrUq2,88000,2020,43000,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GrV5h,57200,2015,191000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GrVCq,75900,2018,103708,1395,150,True,Polska,False,False,True,Petrol,Automatic
ID6GrW4U,97900,2020,83000,1968,150,False,Polska,False,True,True,Diesel,Automatic
ID6GrWHz,94900,2020,114000,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6Grwul,61100,2016,153895,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GrwvW,95000,2019,159179,1968,190,True,Unknown,False,False,False,Diesel,Automatic
ID6GrwW4,99900,2021,55779,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6Grxcs,45900,2017,240000,1395,125,True,Polska,False,False,False,Petrol,Manual
ID6GrXqS,57000,2018,231000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GrxxL,94900,2020,121958,1968,190,True,Polska,False,True,True,Diesel,Automatic
ID6Grxz5,89999,2020,67000,1498,150,True,Polska,False,False,False,Petrol,Manual
ID6GrYC0,76000,2020,137991,1968,150,False,Polska,False,True,True,Diesel,Manual
ID6GryPM,111000,2022,66300,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6GrZ4P,59900,2019,47700,1984,190,False,Polska,False,True,False,Petrol,Automatic
ID6Gs0r5,54900,2016,243000,1798,180,True,Polska,False,True,True,Petrol,Manual
ID6Gs1H9,49900,2016,280000,1968,150,True,Szwecja,True,False,True,Diesel,Manual
ID6Gs1HM,87000,2021,98900,1498,150,False,Unknown,False,False,False,Petrol,Automatic
ID6Gs1j7,64900,2016,107929,1968,239,False,Niemcy,True,False,False,Diesel,Automatic
ID6Gs1WC,73500,2019,162700,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6Gs2cH,93800,2021,36000,1498,150,True,Niemcy,False,False,True,Petrol,Manual
ID6Gs2q8,59999,2017,317000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gs2U3,79900,2018,170000,1798,180,True,Unknown,False,False,True,Petrol,Automatic
ID6Gs3Cs,54600,2016,219843,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gs4B9,107900,2020,139632,1968,200,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gs4EW,59900,2018,156358,1598,120,True,Belgia,False,False,True,Diesel,Manual
ID6Gs4hl,122900,2020,91694,1968,200,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gs4QZ,65700,2019,186672,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gs4xH,89900,2018,114000,1968,190,False,Polska,True,True,True,Diesel,Automatic
ID6Gs55M,54000,2015,192870,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Gs5DQ,89900,2021,58189,1498,150,True,Polska,False,True,False,Petrol,Manual
ID6Gs5M6,60000,2018,139905,1395,125,True,Polska,False,False,True,Petrol,Manual
ID6Gs623,69900,2020,179000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6Gs6gK,69999,2017,157000,1798,180,True,Polska,False,False,True,Petrol,Automatic
ID6Gs6jq,65000,2017,166000,1968,150,False,Niemcy,False,False,True,Diesel,Manual
ID6Gs6N4,82900,2020,188000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6Gs6z5,86100,2020,183000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gs7iI,68999,2015,143000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gs7li,55900,2019,251200,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6Gs7Q4,75900,2016,157000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6Gs7qC,84900,2018,64000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Gs94O,66800,2017,134000,1968,190,True,Finlandia,True,False,True,Diesel,Automatic
ID6Gs9ny,74900,2021,132066,1968,150,False,Polska,False,True,True,Diesel,Manual
ID6GsA1i,74900,2015,204000,1968,240,True,Unknown,True,False,True,Diesel,Automatic
ID6GsAbT,64800,2018,166000,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GsAFN,92900,2019,74046,1968,190,False,Polska,False,False,True,Diesel,Automatic
ID6GsARK,71900,2016,152785,1798,180,False,Unknown,False,False,False,Petrol,Automatic
ID6GsATQ,71000,2017,134660,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gsb3l,63900,2019,129108,1498,150,True,Polska,False,True,False,Petrol,Manual
ID6Gsb9l,49000,2015,262000,1968,150,False,Unknown,True,False,True,Diesel,Manual
ID6GsBAW,81500,2019,74600,1968,150,False,Polska,False,True,False,Diesel,Automatic
ID6GsBd8,58500,2015,262000,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6Gsbkg,127900,2021,141160,1968,200,True,Polska,True,True,True,Diesel,Automatic
ID6GsBRD,71800,2020,136800,1498,150,False,Polska,False,False,True,Petrol,Automatic
ID6GsByL,56600,2016,157498,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GsC1m,69900,2020,154300,1498,150,False,Polska,False,True,False,Petrol,Manual
ID6GsC4n,68000,2016,258000,1798,180,True,Unknown,False,False,True,Petrol,Automatic
ID6GsCDr,83900,2021,143750,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6GscHu,123900,2019,43843,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6GsCqr,69741,2018,160000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6GsctL,79900,2017,69000,1798,180,True,Polska,False,False,True,Petrol,Manual
ID6GsDln,59900,2020,199950,1968,190,True,Polska,False,True,True,Diesel,Automatic
ID6Gsdo0,72500,2016,110000,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GsDx1,89900,2021,156911,1498,150,False,Polska,False,True,True,Petrol,Manual
ID6GsE4o,72900,2018,174682,1968,150,False,Unknown,False,True,True,Diesel,Automatic
ID6Gse8k,84993,2020,195628,1968,150,True,Włochy,False,False,True,Diesel,Automatic
ID6GsE94,59900,2020,186868,1498,150,False,Polska,False,True,False,Petrol,Manual
ID6GsEbG,99900,2021,56953,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GsEe0,72800,2020,119000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GsEpD,79800,2019,119075,1498,150,False,Polska,False,False,False,Petrol,Automatic
ID6GsErg,86900,2020,69800,1498,150,False,Polska,False,False,False,Petrol,Automatic
ID6GsEsS,40000,2020,148485,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GsF8T,94900,2021,108374,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6GsfG2,94900,2020,134769,1968,150,True,Unknown,False,True,True,Diesel,Automatic
ID6GsfJE,91900,2020,19250,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6GsFrN,63000,2016,89752,1395,149,True,Polska,False,False,False,Petrol,Manual
ID6GsG72,81500,2018,103000,1798,180,True,Polska,False,True,False,Petrol,Automatic
ID6GsgkC,36900,2015,388250,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GsGm8,53800,2019,246000,1968,190,True,Dania,False,False,True,Diesel,Automatic
ID6Gsgvp,48500,2016,167000,1598,120,False,Unknown,False,False,True,Diesel,Manual
ID6GsgYY,84900,2021,163550,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6GsHKT,49900,2015,253104,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GsHL6,74900,2020,125810,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6Gshmm,52900,2016,219000,1598,120,True,Niemcy,False,False,True,Diesel,Automatic
ID6GsHNQ,56900,2015,174000,1395,150,True,Unknown,False,False,False,Petrol,Manual
ID6GsHUW,104900,2019,94300,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6Gshvz,129900,2019,93789,1968,190,True,Unknown,True,False,True,Diesel,Automatic
ID6Gsiax,109900,2022,66936,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6GsIsf,91900,2016,131000,1984,280,True,Polska,True,False,False,Petrol,Automatic
ID6GsJ6F,95000,2019,114500,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GsJ6M,93850,2020,87906,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6Gsja6,86800,2020,154218,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GsjCs,59000,2015,345000,1968,150,False,Polska,False,False,True,Diesel,Manual
ID6GsJgH,102900,2018,67500,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GsJJB,102500,2020,51136,1498,150,False,Unknown,False,False,False,Petrol,Automatic
ID6GsJPp,139800,2020,109588,1968,200,True,Niemcy,True,False,False,Diesel,Automatic
ID6GsjrO,145000,2019,70225,1984,272,True,Polska,True,False,True,Petrol,Automatic
ID6GsJwl,54900,2018,257000,1598,120,False,Unknown,False,False,False,Diesel,Automatic
ID6GsJXo,59900,2017,249800,1968,150,True,Szwajcaria,True,False,True,Diesel,Manual
ID6GsK0I,155000,2019,46602,1968,190,False,Unknown,True,False,True,Diesel,Automatic
ID6GsK6L,43900,2016,317000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GskbP,69900,2016,360000,1984,220,True,Polska,True,False,True,Petrol,Automatic
ID6GskC0,168900,2019,113600,1984,272,False,Polska,True,False,True,Petrol,Automatic
ID6GsKDf,69999,2019,187000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GsKKU,118900,2019,100840,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GsKLv,80000,2019,155886,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GsKQL,44900,2015,225000,1598,120,True,Belgia,False,True,True,Diesel,Manual
ID6GsKVM,74900,2016,191000,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6GsKXM,64900,2018,129253,1598,120,True,Polska,False,False,False,Diesel,Manual
ID6GsMJX,49900,2016,178000,1598,120,True,Francja,False,False,True,Diesel,Manual
ID6GsMlW,82000,2019,163381,1968,150,False,Polska,False,True,False,Diesel,Automatic
ID6Gsn0E,127900,2022,38622,1984,190,True,Polska,False,False,True,Petrol,Automatic
ID6GsNij,69900,2015,194000,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6GsNn9,99900,2022,72627,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GsNV1,48800,2021,75000,1968,150,False,Unknown,False,False,False,Diesel,Automatic
ID6GsOEr,87900,2020,126082,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6GsOof,45900,2015,242000,1968,149,True,Unknown,False,False,True,Diesel,Manual
ID6GsopS,82000,2018,160000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GsoQE,64800,2019,197600,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GsPPN,60000,2015,118744,1395,150,False,Polska,False,True,False,Petrol,Manual
ID6GsPq3,84770,2017,208500,1968,190,True,Polska,True,False,True,Diesel,Automatic
ID6GsPT0,99850,2020,144179,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GsPTr,99850,2020,178880,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GsPTW,109850,2020,113320,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GsPz7,89900,2019,104100,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6GsQ5m,55700,2017,234000,1968,149,False,Polska,False,False,True,Diesel,Automatic
ID6GsQbn,64850,2018,148079,1968,150,False,Polska,False,False,True,Diesel,Manual
ID6GsqS7,65900,2015,192813,1968,190,False,Szwajcaria,True,False,True,Diesel,Automatic
ID6GsQti,67900,2018,160081,1968,150,False,Polska,False,True,False,Diesel,Manual
ID6GsQXc,82900,2018,140598,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6GsRQ1,169900,2022,13100,1984,190,True,Polska,False,True,False,Petrol,Automatic
ID6Gss01,125900,2021,128900,1968,200,True,Szwecja,True,True,True,Diesel,Automatic
ID6GsTAR,49900,2013,240000,1984,211,True,Polska,True,False,True,Petrol,Automatic
ID6GsTEh,55999,2017,203000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GstMr,53900,2016,195000,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6GstNK,65500,2016,118000,1798,180,True,Polska,False,False,False,Petrol,Manual
ID6GstoF,79900,2019,136263,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6Gstv7,78700,2018,128971,1968,190,True,Unknown,True,True,True,Diesel,Automatic
ID6GsTXo,57900,2018,146517,1395,125,True,Polska,False,False,False,Petrol,Manual
ID6GsTYH,69900,2019,183188,1498,150,True,Unknown,False,True,True,Petrol,Automatic
ID6GsU2m,39900,2014,195100,1598,105,True,Niemcy,False,False,True,Diesel,Manual
ID6GsuQB,39900,2018,236889,1598,120,True,Polska,False,False,True,Diesel,Manual
ID6GsuXr,57000,2017,131174,1395,125,False,Polska,False,False,False,Petrol,Manual
ID6GsUZU,65900,2016,209656,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GsV1N,69999,2021,199000,1598,120,True,Francja,False,False,False,Diesel,Automatic
ID6GsVa0,93900,2020,127000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GsvaR,58900,2015,171670,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6GsVMg,149900,2019,71970,1968,190,True,Niemcy,True,True,True,Diesel,Automatic
ID6GsVQg,63900,2019,159800,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GsVQJ,56700,2015,190000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gsvtb,66000,2015,177964,1968,150,False,Polska,False,False,False,Diesel,Manual
ID6GsVZw,109000,2019,103625,1968,190,True,Polska,True,True,True,Diesel,Automatic
ID6Gsw7P,81999,2018,65608,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GsWdK,85000,2018,133391,1968,190,False,Unknown,True,False,True,Diesel,Automatic
ID6GsWEF,75900,2018,179000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GsWeq,107900,2020,80132,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GsWFg,67800,2019,174054,1498,150,True,Polska,False,False,True,Petrol,Automatic
ID6GswNR,79899,2018,184798,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6GsWqB,109899,2020,52143,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GsWrd,109899,2020,68422,1968,200,False,Polska,False,True,True,Diesel,Automatic
ID6GswWS,70000,2020,142033,1498,150,False,Polska,False,True,False,Petrol,Manual
ID6GsWYL,98900,2021,120420,1984,190,True,Polska,False,False,True,Petrol,Automatic
ID6Gsx8J,64900,2017,177000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gsxeh,101000,2019,101000,1984,190,True,Polska,False,False,True,Petrol,Automatic
ID6GsXqw,76500,2020,166000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gsxrx,69000,2018,98000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gsxsl,69900,2018,160854,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GsXYr,129900,2020,132163,1984,272,False,Polska,True,False,True,Petrol,Automatic
ID6Gsy1x,110700,2021,91000,2000,150,False,Niemcy,False,True,True,Diesel,Automatic
ID6Gsy5j,45000,2015,228492,1598,120,False,Polska,False,True,True,Diesel,Manual
ID6GszAs,97900,2020,139882,1989,190,False,Niemcy,False,True,True,Diesel,Automatic
ID6GszBm,92900,2019,119380,1989,190,True,Niemcy,False,True,True,Diesel,Automatic
ID6GszCq,119900,2019,100685,1968,190,True,Niemcy,False,True,True,Diesel,Automatic
ID6GszEl,49900,2016,247000,1598,120,True,Niemcy,False,False,True,Diesel,Manual
ID6Gszi2,75000,2019,123478,1968,150,False,Polska,False,True,False,Diesel,Automatic
ID6Gszi7,70000,2019,167908,1968,150,False,Polska,False,True,False,Diesel,Automatic
ID6Gsziy,58000,2015,178207,1968,150,False,Polska,False,True,True,Diesel,Manual
ID6Gszkd,77000,2018,99676,1798,180,False,Polska,False,True,False,Petrol,Automatic
ID6GszlR,78000,2018,121747,1968,150,False,Polska,False,True,True,Diesel,Automatic
ID6GsZMl,34999,2015,156000,1395,150,False,Niemcy,False,False,True,Petrol,Manual
ID6GszuG,74100,2016,137000,1798,180,True,Unknown,False,False,False,Petrol,Automatic
ID6GsZym,89900,2020,96200,1500,150,True,Polska,False,True,True,Petrol,Automatic
ID6GszzC,29900,2016,264310,1968,150,False,Polska,False,False,False,Diesel,Manual
ID6Gt00l,56700,2018,215000,1395,150,True,Szwecja,False,True,True,Petrol,Manual
ID6Gt0Gg,95000,2020,27200,1498,150,True,Belgia,False,False,False,Petrol,Automatic
ID6Gt1hd,83900,2018,147000,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6Gt1oi,75000,2017,61000,1968,150,False,Włochy,False,False,False,Diesel,Manual
ID6Gt1yY,113699,2020,51000,1968,190,True,Polska,False,True,True,Diesel,Automatic
ID6Gt287,65900,2015,121000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gt2OU,98900,2019,88000,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6Gt2Th,58900,2015,232687,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gt2UM,62900,2015,179000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6Gt45C,54500,2015,253000,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6Gt48R,59900,2016,109000,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6Gt4cr,84800,2018,83000,1984,220,True,Polska,False,False,False,Petrol,Automatic
ID6Gt7MN,75000,2020,160895,1984,190,False,Polska,False,True,False,Petrol,Automatic
ID6Gt9NG,60000,2016,135000,1968,150,True,Szwajcaria,True,False,True,Diesel,Manual
ID6Gt9Tu,79900,2020,150970,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6Gta85,84900,2021,199700,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GtaC7,52000,2016,239120,1968,190,True,Polska,False,False,True,Diesel,Manual
ID6GtacQ,54900,2015,238000,1598,120,True,Unknown,False,False,True,Diesel,Automatic
ID6GtaGM,94900,2020,127506,1968,150,True,Unknown,False,True,True,Diesel,Automatic
ID6GtaKO,89500,2018,77000,1984,220,False,Polska,False,True,True,Petrol,Automatic
ID6GtaKP,58500,2015,279000,1968,190,False,Unknown,False,False,True,Diesel,Automatic
ID6Gtamb,74900,2020,161400,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6GtamD,77700,2017,150400,1798,180,False,Polska,False,False,False,Petrol,Manual
ID6GtaMf,94900,2018,38000,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6GtaRn,69000,2016,235000,1968,190,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gtarv,67500,2019,169890,1968,150,False,Polska,False,True,False,Diesel,Manual
ID6GtaVO,62999,2019,106000,1968,150,False,Austria,False,False,True,Diesel,Automatic
ID6Gtavx,87500,2021,76203,1498,150,False,Polska,False,True,True,Petrol,Automatic
ID6Gtb9U,92900,2019,110000,1984,190,True,Polska,False,False,False,Petrol,Automatic
ID6GtbDl,68800,2018,156000,1968,150,False,Unknown,False,False,False,Diesel,Manual
ID6GtbDT,48900,2022,30000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6GtbmV,79000,2019,143919,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GtboF,38800,2017,170000,1968,190,False,Unknown,False,False,False,Diesel,Automatic
ID6GtBXb,79000,2020,166000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GtbXp,108700,2022,129852,1968,190,True,Unknown,False,True,True,Diesel,Automatic
ID6GtbyN,61900,2018,148963,1498,150,False,Unknown,False,False,True,Petrol,Automatic
ID6Gtc2G,48500,2016,219000,1798,180,True,Polska,False,False,True,Petrol,Manual
ID6Gtc5i,59900,2015,121419,1968,150,True,Belgia,False,False,True,Diesel,Manual
ID6GtcAM,82999,2020,115000,1498,150,True,Polska,False,False,True,Petrol,Automatic
ID6GtcBA,56900,2017,172000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GtcBv,55890,2019,222300,1598,120,True,Unknown,False,False,True,Diesel,Manual
ID6GtciQ,74500,2015,237898,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6GtcjO,73900,2018,167000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GtcOC,68900,2017,112000,1598,120,True,Polska,False,False,False,Diesel,Manual
ID6GtcWL,67700,2020,237137,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gtcwm,79999,2019,163000,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6GtcX1,53800,2015,148800,1598,120,True,Niemcy,False,False,False,Diesel,Manual
ID6GtczM,77900,2017,207000,1968,240,True,Niemcy,True,False,True,Diesel,Automatic
ID6Gtczq,89999,2020,112000,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GtcZw,72570,2020,149000,1598,120,True,Niemcy,False,True,True,Diesel,Automatic
ID6Gtd04,72700,2017,129600,1598,120,False,Belgia,False,False,False,Diesel,Automatic
ID6GtDGE,109900,2021,44000,1968,150,False,Czechy,False,False,True,Diesel,Automatic
ID6GtDIG,93900,2021,92800,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GtdjX,54500,2015,354000,1968,150,False,Unknown,False,False,False,Diesel,Automatic
ID6Gtdsn,75000,2020,125500,1498,150,False,Polska,False,True,False,Petrol,Automatic
ID6GtdUL,47400,2015,307200,1968,190,True,Polska,False,False,True,Diesel,Manual
ID6GtDvE,61000,2017,291800,1968,190,False,Unknown,False,False,True,Diesel,Automatic
ID6GtdxB,79500,2020,77500,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6GtdYP,74500,2019,50000,1968,150,False,Polska,False,False,False,Diesel,Manual
ID6GtEds,109900,2021,114826,1984,190,False,Polska,False,False,False,Petrol,Automatic
ID6GtEii,66900,2017,209000,1968,190,True,Unknown,False,False,True,Diesel,Automatic
ID6GtEKs,39900,2017,168100,1968,150,False,Czechy,False,True,True,Diesel,Manual
ID6GtElD,85800,2020,146170,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GteoD,109900,2021,42500,1498,150,True,Polska,False,False,True,Petrol,Manual
ID6GtEOx,59900,2016,179000,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6GtEsG,127899,2020,105000,1968,239,True,Polska,True,False,False,Diesel,Automatic
ID6Gtezk,63000,2017,306450,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GtfBd,85000,2020,123000,1968,150,False,Unknown,False,False,False,Diesel,Automatic
ID6GtFEb,81500,2018,116300,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6Gtffp,69900,2017,100000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6GtfMe,47900,2015,230000,1395,150,True,Unknown,False,False,True,Petrol,Automatic
ID6Gtfqj,118000,2019,120000,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6GtFWo,74900,2021,179000,1598,120,False,Unknown,False,False,False,Diesel,Automatic
ID6GtFWW,64900,2020,124099,1498,150,False,Polska,False,True,False,Petrol,Manual
ID6GtfxK,67500,2015,116000,1968,150,False,Unknown,False,False,False,Diesel,Automatic
ID6GtFZT,62999,2016,110000,1968,149,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gtg91,56500,2015,181000,1968,150,False,Niemcy,False,False,True,Diesel,Manual
ID6GtGep,76000,2017,198000,1968,150,True,Belgia,False,False,True,Diesel,Automatic
ID6Gtggt,92000,2021,70000,1498,149,False,Unknown,False,False,False,Petrol,Automatic
ID6GtGid,57900,2015,150953,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6Gtgka,124900,2019,81895,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GtGlw,69800,2018,94000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GtGnU,85000,2020,122000,1968,150,False,Unknown,False,False,False,Diesel,Automatic
ID6Gtgpt,56900,2015,224000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GtgRN,51700,2019,235452,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GtgSP,92500,2017,186000,1968,240,True,Polska,True,True,False,Diesel,Automatic
ID6GtgTG,82000,2017,107000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6Gtgxw,98900,2020,128101,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GtgY4,62000,2015,200000,1968,190,False,Polska,False,False,True,Diesel,Automatic
ID6Gtgz2,99000,2019,85100,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GtgZg,79900,2021,142100,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GtgZp,67500,2018,149500,1598,120,True,Belgia,False,False,True,Diesel,Manual
ID6GtH4E,66500,2018,163000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GtH83,102000,2021,118631,1968,150,False,Polska,False,True,False,Diesel,Automatic
ID6GtH9s,73800,2016,145000,1968,190,False,Unknown,True,False,True,Diesel,Automatic
ID6GtHlz,69500,2017,161000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6Gthm2,48900,2015,256797,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GthpH,71500,2016,210000,1968,150,False,Unknown,False,False,False,Diesel,Automatic
ID6GtIBT,84900,2016,203000,1968,240,True,Polska,True,False,False,Diesel,Automatic
ID6GtIig,90000,2018,99650,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GtIQ2,19900,2022,17254,1968,200,True,Polska,True,True,True,Diesel,Automatic
ID6GtIVO,119900,2020,72168,1968,190,True,Polska,False,True,True,Diesel,Automatic
ID6GtIZf,149800,2021,25802,1984,190,True,Niemcy,False,True,True,Petrol,Automatic
ID6GtJ7X,84900,2019,170675,1968,190,True,Polska,True,True,True,Diesel,Automatic
ID6GtJka,63900,2017,150000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GtJnG,49900,2015,239500,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GtjYd,79900,2019,191098,1968,190,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gtk4j,50100,2017,166176,1395,125,True,Unknown,False,False,False,Petrol,Manual
ID6GtKIN,87000,2016,144000,1984,220,True,Polska,True,False,True,Petrol,Automatic
ID6GtKpH,69000,2016,275000,1968,190,False,Unknown,True,False,True,Diesel,Automatic
ID6GtKpL,70000,2019,204432,1968,150,False,Polska,False,True,True,Diesel,Automatic
ID6GtkQY,67500,2018,120000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GtKrc,72000,2017,131000,1798,180,False,Polska,False,False,False,Petrol,Automatic
